id,collection,title,page,change_type,original,corrected,notes
13470,Von Schwelle zu Schwelle,In memoriam Paul Eluard,44,source_text_replaced,"Lege dem Toten die Worte ins G rab,
die er sprach, um zu leben.
Bette sein Haupt zwischen sie,
laß ihn fühlen
die Zungen der Sehnsucht,
die Zangen.
Leg auf die Lider des Toten das Wort,
das er jenem verweige rt,
der du zu ihm sag te,
das Wort,
an dem das Blut seines Herzens vorbeisprang,
als eine Hand, so nackt wie die seine,
jenen, der du zu ihm sagte,
in die Bäume der Zukunft knüpfte.
Leg ihm dies Wort auf die Lider:
vielleicht
tritt in sein Aug, das noch bl au ist,
eine zweite, fremdere Bläue,
und jener, der du zu ihm sagte,
träumt mit ihm: Wir.","Lege dem Toten die Worte ins G rab,  
die er sprach, um zu leben.  
Bette sein Haupt zwischen sie,  
laß ihn fühlen  
die Zungen der Sehnsucht,  
die Zangen.  
Leg auf die Lider des Toten das Wort,  
das er jenem verweige rt,  
der du zu ihm sag te,  
das Wort,  
an dem das Blut seines Herzens vorbeisprang,  
als eine Hand, so nackt wie die seine,  
jenen, der du zu ihm sagte,  
in die Bäume der Zukunft knüpfte.  
Leg ihm dies Wort auf die Lider:  
vielleicht  
tritt in sein Aug, das noch bl au ist,  
eine zweite, fremdere Bläue,  
und jener, der du zu ihm sagte,  
träumt mit ihm: Wir.",Replaced JSON text with the text extracted from the PDF page segment.
13471,Von Schwelle zu Schwelle,Schibboleth,44,source_text_replaced,"Mitsamt meinen Steinen,
den großgewe inten
hinter den Gittern,
schleiften sie mich
in die Mitte des Marktes,
dorthin,
wo die Fahne sich aufrollt, der ich
keinerlei Eid schwor.
Flöte,
Doppelflöte der Nacht:
denke der dunklen
Zwillingsröte
in Wien und Madrid.
Setz deine Fahne auf Halbmast,
Erinnerung.
Auf Halbmast
für heute und immer.
Herz:
gib dich auch hier zu erkennen,
hier, in der Mitte des Marktes.
Ruf's, das Schibboleth, hinaus
in die Fremde de r Heimat:
Februar. No pasara n.
Einhorn:
du weißt um die Steine,
du weißt um die Wasser,
komm,
ich führ dich hinweg
zu den Stimmen
von Estremadura.","Mitsamt meinen Steinen,  
den großgewe inten  
hinter den Gittern,  
schleiften sie mich  
in die Mitte des Marktes,  
dorthin,  
wo die Fahne sich aufrollt, der ich  
keinerlei Eid schwor.  
Flöte,  
Doppelflöte der Nacht:",Replaced JSON text with the text extracted from the PDF page segment.
13471,Von Schwelle zu Schwelle,Schibboleth,44,cleaning_and_normalization,"Mitsamt meinen Steinen,
den großgewe inten
hinter den Gittern,
schleiften sie mich
in die Mitte des Marktes,
dorthin,
wo die Fahne sich aufrollt, der ich
keinerlei Eid schwor.
Flöte,
Doppelflöte der Nacht:
denke der dunklen
Zwillingsröte
in Wien und Madrid.
Setz deine Fahne auf Halbmast,
Erinnerung.
Auf Halbmast
für heute und immer.
Herz:
gib dich auch hier zu erkennen,
hier, in der Mitte des Marktes.
Ruf's, das Schibboleth, hinaus
in die Fremde de r Heimat:
Februar. No pasara n.
Einhorn:
du weißt um die Steine,
du weißt um die Wasser,
komm,
ich führ dich hinweg
zu den Stimmen
von Estremadura.","Mitsamt meinen Steinen,
den großgewe inten
hinter den Gittern,
schleiften sie mich
in die Mitte des Marktes,
dorthin,
wo die Fahne sich aufrollt, der ich
keinerlei Eid schwor.
Flöte,
Doppelflöte der Nacht:","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13473,Von Schwelle zu Schwelle,Kenotaph,45,source_text_replaced,"Streu deine Blumen, Fremdling, streu sie gestrost:
du reichst sie den Tiefen hinunter,
den Gärten.
Der hier liegen sollte, er liegt
nirgends. Doch liegt die Welt neben ihm.
Die Welt, die ihr Auge aufschlu g
vor mancherlei Flor.
Er aber hielts, da er ma nches erblickt,
mit den Blinden:
er ging und pflückte zuviel:
er pflückte den Duft -
und die's sah n, verziehn es ihm nicht.
Nun ging erund trank einen seltsamen Tropfen:
das Meer.
Die Fische -
stießen die Fische zu ihm?","Streu deine Blumen, Fremdling, streu sie gestrost:  
du reichst sie den Tiefen hinunter,  
den Gärten.",Replaced JSON text with the text extracted from the PDF page segment.
13473,Von Schwelle zu Schwelle,Kenotaph,45,cleaning_and_normalization,"Streu deine Blumen, Fremdling, streu sie gestrost:
du reichst sie den Tiefen hinunter,
den Gärten.
Der hier liegen sollte, er liegt
nirgends. Doch liegt die Welt neben ihm.
Die Welt, die ihr Auge aufschlu g
vor mancherlei Flor.
Er aber hielts, da er ma nches erblickt,
mit den Blinden:
er ging und pflückte zuviel:
er pflückte den Duft und die'ssah n, verziehn es ihm nicht.
Nun ging erund trank einen seltsamen Tropfen:
das Meer.
Die Fische stießen die Fische zu ihm?","Streu deine Blumen, Fremdling, streu sie gestrost:
du reichst sie den Tiefen hinunter,
den Gärten.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13474,Von Schwelle zu Schwelle,Sprich auch du,46,source_text_replaced,"Sprich auch du,
sprich als letzter,
sag deinen Spruch.
Sprich -
Doch scheide das Nein nic ht vom Ja.
Gib dein em Spruch auch den Sinn:
gib ihm den Schatten.
Gib ihm Schatten genug,
gib ihm so viel,
als du um dich verteilt weiß t zwischen
Mittnacht und Mittag und Mittnacht.
Blicke umher:
sieh, wie's lebendig w ird rings -
Beim Tode! Lebendig!
Wahr spricht, wer Sc hatten spricht.
Nun aber schrumpft der Ort, wo du stehst:
Wohin jetzt, Schattenentblößter, w ohin?
Steige. Taste empor.
Dünner wirst du, unkenntlicher, feiner!
Feiner: ein Faden,
an dem er herabwill, der
um unten zu schwimmen, unten,
wo er sich schimmern sieht: in der Dünung
wandernder Worte.","Sprich auch du,  
sprich als letzter,  
sag deinen Spruch.  
Sprich - 
Doch scheide das Nein nic ht vom Ja.  
Gib dein em Spruch auch den Sinn:  
gib ihm den Schatten.  
Gib ihm Schatten genug,  
gib ihm so viel,  
als du um dich verteilt weiß t zwischen  
Mittnacht und Mittag und Mittnacht.  
Blicke umher:  
sieh, wie's lebendig w ird rings -  
Beim Tode! Lebendig!  
Wahr spricht, wer Sc hatten spricht.  
Nun aber schrumpft der Ort, wo du stehst:  
Wohin jetzt, Schattenentblößter, w ohin? 
Steige. Taste empor.  
Dünner wirst du, unkenntlicher, feiner!  
Feiner: ein Faden,  
an dem er herabwill, der  
um unten zu schwimmen, unten ,",Replaced JSON text with the text extracted from the PDF page segment.
13474,Von Schwelle zu Schwelle,Sprich auch du,46,cleaning_and_normalization,"Sprich auch du,
sprich als letzter,
sag deinen Spruch.
Sprich Doch scheide das Nein nic ht vom Ja.
Gib dein em Spruch auch den Sinn:
gib ihm den Schatten.
Gib ihm Schatten genug,
gib ihm so viel,
als du um dich verteilt weiß tzwischen
Mittnacht und Mittag und Mittnacht.
Blicke umher:
sieh, wie'slebendig wird rings Beim Tode! Lebendig!
Wahr spricht, wer Sc hatten spricht.
Nun aber schrumpft der Ort, wo du stehst:
Wohin jetzt, Schattenentblößter, wohin?
Steige. Taste empor.
Dünner wirst du, unkenntlicher, feiner!
Feiner: ein Faden,
an dem er herabwill, der
um unten zu schwimmen, unten,
wo er sich schimmern sieht: in der Dünung
wandernder Worte.","Sprich auch du,
sprich als letzter,
sag deinen Spruch.
Sprich Doch scheide das Nein nic ht vom Ja.
Gib dein em Spruch auch den Sinn:
gib ihm den Schatten.
Gib ihm Schatten genug,
gib ihm so viel,
als du um dich verteilt weiß tzwischen
Mittnacht und Mittag und Mittnacht.
Blicke umher:
sieh, wie'slebendig wird rings Beim Tode! Lebendig!
Wahr spricht, wer Sc hatten spricht.
Nun aber schrumpft der Ort, wo du stehst:
Wohin jetzt, Schattenentblößter, wohin?
Steige. Taste empor.
Dünner wirst du, unkenntlicher, feiner!
Feiner: ein Faden,
an dem er herabwill, der
um unten zu schwimmen, unten,","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13491,Sprachgitter,Sprachgitter,60,source_text_replaced,"Augenrund zwischen den Stäben.
Flimmertier Lid
rudert nach oben,
gibt einen Blick frei.
Iris, Schwimmerin, traumlos und trüb:
der Himmel, herzg rau, muß nah sein.
Schräg, in der eisernen Tülle,
der blakende Span.
Am Lichtsin n
errätst du die Seele.
(Wär ich wie du. Wärst du wie ich.
Standen wir nicht
unter einem Passa t?
Wir sind Fremde.)
Die Fliesen. Darauf,
dicht beieinander, die beiden
herzgrauen Lachen:
zwei
Mundvoll Schwei gen.","Augenrund zwischen den Stäben. 
Flimmertier Lid  
rudert nach oben,  
gibt einen Blick frei.  
Iris, Schwimmerin, traumlos und trüb:  
der Himmel, herzg rau, muß nah sein.  
Schräg, in der eisernen Tülle,  
der blakende Span.  
Am Lichtsin n  
errätst du die Seele.  
(Wär ich wie du. Wärst du wie ich.  
Standen wir nicht  
unter einem Passa t? 
Wir sind Fremde.)  
Die Fliesen. Darauf,  
dicht beieinander, die beiden  
herzgrauen Lachen:  
zwei  
Mundvoll Schwei gen.",Replaced JSON text with the text extracted from the PDF page segment.
13476,Von Schwelle zu Schwelle,Argumentum e silentio,47,source_text_replaced,"Für René Char
An die Kette gelegt
zwischen Gold und Vergessen:
die Nacht.
Beide griffen nach ihr.
Beide ließ sie gewähren.
Lege,
lege auch du jetzt dorthin, was herauf-
dämmern will neben den Tagen:
das sternüberflogene Wort,
das meerübergossne.
Jedem das Wort.
Jedem das Wort, das ihm sang,
als die Meute ihn hinterrücks anfiel -
Ihr, der Nacht,
das sternüberflogne, das meerübergossne,
ihr das erschwiegne,
dem das Blut nicht gerann, als der Giftza hn
die Silben durchstieß.
Ihr das erschwiegene Wort.
Wider die andern, die bald,
die umhurt von den Schinderohren,
auch Zeit und Zeiten erklimmen,
zeugt es zuletzt,
zuletzt, wenn nur Ketten erklingen,
zeugt es von ihr, die dort liegt
zwischen Gold und Vergessen,
beiden verschwistert von je -
Denn wo
dämmerts denn, sag, als bei ihr,
die im Stromgebiet ihrer Träne
tauchenden Sonnen die Saat zeigt
aber und abermals?",Für René Char,Replaced JSON text with the text extracted from the PDF page segment.
13476,Von Schwelle zu Schwelle,Argumentum e silentio,47,cleaning_and_normalization,"Für René Char
An die Kette gelegt
zwischen Gold und Vergessen:
die Nacht.
Beide griffen nach ihr.
Beide ließ sie gewähren.
Lege,
lege auch du jetzt dorthin, was heraufdämmern will neben den Tagen:
das sternüberflogene Wort,
das meerübergossne.
Jedem das Wort.
Jedem das Wort, das ihm sang,
als die Meute ihn hinterrücks anfiel Ihr, der Nacht,
das sternüberflogne, das meerübergossne,
ihr das erschwiegne,
dem das Blut nicht gerann, als der Giftza hn
die Silben durchstieß.
Ihr das erschwiegene Wort.
Wider die andern, die bald,
die umhurt von den Schinderohren,
auch Zeit und Zeiten erklimmen,
zeugt es zuletzt,
zuletzt, wenn nur Ketten erklingen,
zeugt es von ihr, die dort liegt
zwischen Gold und Vergessen,
beiden verschwistert von je Denn wo
dämmerts denn, sag, als bei ihr,
die im Stromgebiet ihrer Träne
tauchenden Sonnen die Saat zeigt
aber und abermals?",Für René Char,"Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13477,Von Schwelle zu Schwelle,Die Winzer,48,source_text_replaced,"Für Nani und Klaus Demus
Sie herbsten den Wein ihrer Augen,
sie keltern alles Geweinte, auch dieses:
so will es die Nacht,
die Nacht, an die sie gelehnt sind, die Mauer,
so forderts der Stein,
der Stein, über den ihr Krückstock dahinspricht
ins Schweigen der Antwort -
ihr Krückstock, der einmal,
einmal im Herbst,
wenn das Jahr zum Tod schwillt, als Traube,
der einmal durchs Stumme hindurchspricht, hinab
in den Schacht des Erdachten.
Sie herbsten, sie keltern den Wein,
sie pressen die Zeit wie ihr Auge,
sie kellern das Sickernde ein, das Geweinte,
im Sonnengrab, das sie rüsten
mit nachtstarker Hand:
auf daß ein Mund danach dürste, später -
ein Spätmund, ähnlich dem ihren:
Blindem entgegengekrümmt und gelähmt -
ein Mund, zu dem der Trunk aus der Tiefe emporschäumt, indes
der Himmel hinabsteigt ins wächserne Meer,
um fernher als Lichtstumpf zu leuchten,
wenn endlich die Lippe sich feuchtet.","Für Nani und Klaus Demus 
Sie herbsten den Wein ihrer Augen,",Replaced JSON text with the text extracted from the PDF page segment.
13477,Von Schwelle zu Schwelle,Die Winzer,48,cleaning_and_normalization,"Für Nani und Klaus Demus
Sie herbsten den Wein ihrer Augen,
sie keltern alles Geweinte, auch dieses:
so will es die Nacht,
die Nacht, an die sie gelehnt sind, die Mauer,
so forderts der Stein,
der Stein, über den ihr Krückstock dahinspricht
ins Schweigen der Antwort ihr Krückstock, der einmal,
einmal im Herbst,
wenn das Jahr zum Tod schwillt, als Traube,
der einmal durchs Stumme hindurchspricht, hinab
in den Schacht des Erdachten.
Sie herbsten, sie keltern den Wein,
sie pressen die Zeit wie ihr Auge,
sie kellern das Sickernde ein, das Geweinte,
im Sonnengrab, das sie rüsten
mit nachtstarker Hand:
auf daß ein Mund danach dürste, später ein Spätmund, ähnlich dem ihren:
Blindem entgegengekrümmt und gelähmt ein Mund, zu dem der Trunk aus der Tiefe emporschäumt, indes
der Himmel hinabsteigt ins wächserne Meer,
um fernher als Lichtstumpf zu leuchten,
wenn endlich die Lippe sich feuchtet.","Für Nani und Klaus Demus
Sie herbsten den Wein ihrer Augen,","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13478,Von Schwelle zu Schwelle,Inselhin,49,source_text_replaced,"Inselhin, neben den Toten,
dem Einbaum waldher vermählt,
von Himmeln umgeiert die Arme,
die Seelen saturnisch beringt:
so rudern die Fremden und Freien,
die Meister vom Eis und vom Stein:
umläutet von sinkenden Bojen,
umbellt von der haiblauen See.
Sie rudern, sie rudern, sie rudern -:
Ihr Toten, ihr Schwimmer, voraus!
Umgittert auch dies von der Reuse!
Und morgen verdampft unser Meer!
© 1959, S. Fischer Verlag, Frankfurt am Main","Inselhin, neben den Toten, 
dem Einbaum waldher vermählt, 
von Himmeln umgeiert die Arme, 
die Seelen saturnisch beringt: 
so rudern die Fremden und Freien, 
die Meister vom Eis und vom Stein: 
umläutet von sinkenden Bojen, 
umbellt von der haiblauen See. 
Sie rudern, sie rudern, sie rudern -: 
Ihr Toten, ihr Schwimmer, voraus! 
Umgittert auch dies von der Reuse! 
Und morgen verdampft unser Meer!",Replaced JSON text with the text extracted from the PDF page segment.
13478,Von Schwelle zu Schwelle,Inselhin,49,cleaning_and_normalization,"Inselhin, neben den Toten,
dem Einbaum waldher vermählt,
von Himmeln umgeiert die Arme,
die Seelen saturnisch beringt:
so rudern die Fremden und Freien,
die Meister vom Eis und vom Stein:
umläutet von sinkenden Bojen,
umbellt von der haiblauen See.
Sie rudern, sie rudern, sie rudern -:
Ihr Toten, ihr Schwimmer, voraus!
Umgittert auch dies von der Reuse!
Und morgen verdampft unser Meer!
© 1959, S. Fischer Verlag, Frankfurt am Main","Inselhin, neben den Toten,
dem Einbaum waldher vermählt,
von Himmeln umgeiert die Arme,
die Seelen saturnisch beringt:
so rudern die Fremden und Freien,
die Meister vom Eis und vom Stein:
umläutet von sinkenden Bojen,
umbellt von der haiblauen See.
Sie rudern, sie rudern, sie rudern -:
Ihr Toten, ihr Schwimmer, voraus!
Umgittert auch dies von der Reuse!
Und morgen verdampft unser Meer!","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13480,Sprachgitter,Stimmen,51,source_text_replaced,"Stimmen
, ins Grün
der Wasserfläche geritzt.
Wenn der Eisvogel taucht,
sirrt die Sekunde:
Was zu dir stand
an jedem der Ufer,
es tritt
gemäht in ein anderes Bild.
*
Stimmen
vom Nesselweg he r:
Komm auf den Händ en zu uns.
Wer mit der Lampe allein ist,
hat nur die Ha nd, draus zu lesen.
*
Stimmen
, nachtdurchwachsen, S tränge,
an die du die Glocke hängst.
Wölbe dich, Welt:
Wenn die Toten muschel heranschwimmt,
will es hier läuten.
*
Stimmen
, vor denen dein Herz
ins Herz deiner Mutter zurückweicht.
Stimmen vom Galgenbaum her,
wo Spätholz und Frühholz die Ringe
tauschen und tauschen.
*
Stimmen
, kehlig, im Grus,
darin auch Unendliches schaufelt,
(herz-)
schleimiges Rinnsal.
Setz hier die Boote aus, Kind,
die ich bemannte:
Wen mittschiffs die Bö sich ins Recht setzt,
treten die Klammern zusammen.
*
Jakobsstimme
:
Die Tränen.
Die Tränen im Bruderaug.
Eine blieb hängen, wuchs.
Wir wohnen darin.
Atme, daß
sie sich löse.
*
Stimmen
im Inneren der Arche:
Es sind
nur die Münder
geborgen. Ihr
Sinkenden, hört
auch uns.
*
Keine
Stimme
- ein
Spätgeräusch, stundenfremd, deinen
Gedanken geschenkt, hier, endlich
herbeigewacht: ein
Fruchtblatt, augengroß, tief
geritzt; es
harzt, will nicht
vernarben.","Stimmen, ins Grün  
der Wasserfläche geritzt.  
Wenn der Eisvogel taucht,  
sirrt die Sekunde:  
Was zu dir stand  
an jedem der Ufer,  
es tritt  
gemäht in ein anderes Bild.  
* 
Stimmen vom Nesselweg he r:  
Komm auf den Händ en zu uns.  
Wer mit der Lampe allein ist,  
hat nur die Ha nd, draus zu lesen.  
*  
Stimmen, nachtdurchwachsen, S tränge,  
an die du die Glocke hängst.  
Wölbe dich, Welt:  
Wenn die Toten muschel heranschwimmt,  
will es hier läuten.  
* 
Stimmen, vor denen dein Herz  
ins Herz deiner Mutter zurückweicht.  
Stimmen vom Galgenbaum her, 
wo Spätholz und Frühholz die Ringe  
tauschen und tauschen.  
*",Replaced JSON text with the text extracted from the PDF page segment.
